img_id,data_point_0,data_point_1,difference,difference_from_mean
377,1700660378022,1700660378109,-87,18.0
378,1700660375166,1700660375278,-112,-7.0
379,1700660375081,1700660375166,-85,20.0
380,1700660383874,1700660383985,-111,-6.0
381,1700660383681,1700660383765,-84,21.0
382,1700660374978,1700660375055,-77,28.0
383,1700660374497,1700660374577,-80,25.0
384,1700660378443,1700660378557,-114,-9.0
385,1700660384126,1700660384213,-87,18.0
386,1700660365927,1700660366038,-111,-6.0
387,1700660365677,1700660365792,-115,-10.0
388,1700660374381,1700660374497,-116,-11.0
389,1700660371808,1700660371917,-109,-4.0
390,1700660371721,1700660371808,-87,18.0
391,1700660368813,1700660368896,-83,22.0
392,1700660380601,1700660380682,-81,24.0
393,1700660380350,1700660380456,-106,-1.0
394,1700660369211,1700660369316,-105,0.0
395,1700660371192,1700660371305,-113,-8.0
396,1700660371105,1700660371192,-87,18.0
397,1700660369011,1700660369090,-79,26.0
398,1700660368337,1700660368444,-107,-2.0
399,1700660368558,1700660368671,-113,-8.0
400,1700660383426,1700660383539,-113,-8.0
401,1700660383033,1700660383121,-88,17.0
402,1700660383256,1700660383373,-117,-12.0
403,1700660368143,1700660368221,-78,27.0
404,1700660367645,1700660367748,-103,2.0
405,1700660372429,1700660372536,-107,-2.0
406,1700660372536,1700660372617,-81,24.0
407,1700660367887,1700660367997,-110,-5.0
408,1700660378665,1700660378782,-117,-12.0
409,1700660378891,1700660379003,-112,-7.0
410,1700660364972,1700660365057,-85,20.0
411,1700660365197,1700660365312,-115,-10.0
412,1700660387094,1700660387209,-115,-10.0
413,1700660375614,1700660375727,-113,-8.0
414,1700660386343,1700660386429,-86,19.0
415,1700660386533,1700660386645,-112,-7.0
416,1700660387179,1700660387292,-113,-8.0
417,1700660375727,1700660375838,-111,-6.0
418,1700660364360,1700660364472,-112,-7.0
419,1700660364585,1700660364693,-108,-3.0
420,1700660386144,1700660386227,-83,22.0
421,1700660375838,1700660375924,-86,19.0
422,1700660386118,1700660386198,-80,25.0
423,1700660364585,1700660364669,-84,21.0
424,1700660375813,1700660375895,-82,23.0
425,1700660375700,1700660375813,-113,-8.0
426,1700660364333,1700660364441,-108,-3.0
427,1700660386533,1700660386645,-112,-7.0
428,1700660387179,1700660387292,-113,-8.0
429,1700660375614,1700660375700,-86,19.0
430,1700660387069,1700660387179,-110,-5.0
431,1700660386281,1700660386396,-115,-10.0
432,1700660365197,1700660365312,-115,-10.0
433,1700660364972,1700660365092,-120,-15.0
434,1700660378925,1700660379028,-103,2.0
435,1700660378693,1700660378782,-89,16.0
436,1700660372513,1700660372617,-104,1.0
437,1700660367861,1700660367971,-110,-5.0
438,1700660367645,1700660367748,-103,2.0
439,1700660372393,1700660372513,-120,-15.0
440,1700660368110,1700660368221,-111,-6.0
441,1700660383230,1700660383340,-110,-5.0
442,1700660383033,1700660383121,-88,17.0
443,1700660383483,1700660383565,-82,23.0
444,1700660368558,1700660368701,-143,-38.0
445,1700660368365,1700660368444,-79,26.0
446,1700660371079,1700660371192,-113,-8.0
447,1700660368979,1700660369064,-85,20.0
448,1700660369173,1700660369316,-143,-38.0
449,1700660371161,1700660371277,-116,-11.0
450,1700660380350,1700660380456,-106,-1.0
451,1700660380567,1700660380682,-115,-10.0
452,1700660368757,1700660368865,-108,-3.0
453,1700660371721,1700660371837,-116,-11.0
454,1700660371837,1700660371917,-80,25.0
455,1700660365677,1700660365758,-81,24.0
456,1700660374381,1700660374467,-86,19.0
457,1700660378443,1700660378557,-114,-9.0
458,1700660374467,1700660374577,-110,-5.0
459,1700660365869,1700660366013,-144,-39.0
460,1700660384126,1700660384213,-87,18.0
461,1700660383623,1700660383733,-110,-5.0
462,1700660374944,1700660375055,-111,-6.0
463,1700660383874,1700660383985,-111,-6.0
464,1700660375081,1700660375197,-116,-11.0
465,1700660375197,1700660375278,-81,24.0
466,1700660378022,1700660378109,-87,18.0
467,1700660378249,1700660378360,-111,-6.0
468,1700660378003,1700660378079,-76,29.0
469,1700660378217,1700660378329,-112,-7.0
470,1700660375055,1700660375166,-111,-6.0
471,1700660377772,1700660377892,-120,-15.0
472,1700660375166,1700660375250,-84,21.0
473,1700660383681,1700660383765,-84,21.0
474,1700660383874,1700660384014,-140,-35.0
475,1700660365450,1700660365533,-83,22.0
476,1700660374409,1700660374521,-112,-7.0
477,1700660365618,1700660365732,-114,-9.0
478,1700660365869,1700660365984,-115,-10.0
479,1700660374521,1700660374609,-88,17.0
480,1700660371754,1700660371863,-109,-4.0
481,1700660371837,1700660371950,-113,-8.0
482,1700660380291,1700660380402,-111,-6.0
483,1700660371613,1700660371721,-108,-3.0
484,1700660380516,1700660380655,-139,-34.0
485,1700660369011,1700660369090,-79,26.0
486,1700660371052,1700660371161,-109,-4.0
487,1700660371161,1700660371248,-87,18.0
488,1700660369211,1700660369316,-105,0.0
489,1700660380793,1700660380880,-87,18.0
490,1700660368558,1700660368671,-113,-8.0
491,1700660368337,1700660368436,-99,6.0
492,1700660383230,1700660383312,-82,23.0
493,1700660372281,1700660372366,-85,20.0
494,1700660382983,1700660383064,-81,24.0
495,1700660382753,1700660382865,-112,-7.0
496,1700660367887,1700660367997,-110,-5.0
497,1700660372448,1700660372561,-113,-8.0
498,1700660372393,1700660372480,-87,18.0
499,1700660367663,1700660367774,-111,-6.0
500,1700660378891,1700660379003,-112,-7.0
501,1700660378665,1700660378752,-87,18.0
502,1700660379115,1700660379225,-110,-5.0
503,1700660386792,1700660386898,-106,-1.0
504,1700660365258,1700660365342,-84,21.0
505,1700660365031,1700660365114,-83,22.0
506,1700660387122,1700660387260,-138,-33.0
507,1700660364776,1700660364890,-114,-9.0
508,1700660386561,1700660386645,-84,21.0
509,1700660386343,1700660386448,-105,0.0
510,1700660387038,1700660387152,-114,-9.0
511,1700660375838,1700660375950,-112,-7.0
512,1700660364557,1700660364640,-83,22.0
513,1700660364276,1700660364386,-110,-5.0
514,1700660387601,1700660387710,-109,-4.0
515,1700660375758,1700660375838,-80,25.0
516,1700660364333,1700660364441,-108,-3.0
517,1700660375758,1700660375870,-112,-7.0
518,1700660387628,1700660387742,-114,-9.0
519,1700660375838,1700660375950,-112,-7.0
520,1700660364585,1700660364669,-84,21.0
521,1700660386343,1700660386448,-105,0.0
522,1700660387038,1700660387152,-114,-9.0
523,1700660387179,1700660387260,-81,24.0
524,1700660386589,1700660386701,-112,-7.0
525,1700660364776,1700660364890,-114,-9.0
526,1700660365004,1700660365092,-88,17.0
527,1700660379115,1700660379225,-110,-5.0
528,1700660365258,1700660365342,-84,21.0
529,1700660386757,1700660386871,-114,-9.0
530,1700660378637,1700660378752,-115,-10.0
531,1700660378867,1700660378983,-116,-11.0
532,1700660372393,1700660372480,-87,18.0
533,1700660367691,1700660367808,-117,-12.0
534,1700660367917,1700660368026,-109,-4.0
535,1700660382784,1700660382897,-113,-8.0
536,1700660372513,1700660372596,-83,22.0
537,1700660372281,1700660372393,-112,-7.0
538,1700660382983,1700660383094,-111,-6.0
539,1700660383230,1700660383340,-110,-5.0
540,1700660368306,1700660368392,-86,19.0
541,1700660368558,1700660368645,-87,18.0
542,1700660371161,1700660371248,-87,18.0
543,1700660380793,1700660380880,-87,18.0
544,1700660369236,1700660369368,-132,-27.0
545,1700660369035,1700660369118,-83,22.0
546,1700660371079,1700660371161,-82,23.0
547,1700660380567,1700660380655,-88,17.0
548,1700660380320,1700660380433,-113,-8.0
549,1700660371638,1700660371721,-83,22.0
550,1700660371837,1700660371950,-113,-8.0
551,1700660371754,1700660371837,-83,22.0
552,1700660365869,1700660365984,-115,-10.0
553,1700660374521,1700660374636,-115,-10.0
