img_id,data_point_0,data_point_1,difference,difference_from_mean
253,1700660039028,1700660039143,-115,-14.0
254,1700660039283,1700660039365,-82,19.0
255,1700660040123,1700660040231,-108,-7.0
256,1700660039898,1700660039982,-84,17.0
257,1700660039675,1700660039757,-82,19.0
258,1700660036595,1700660036705,-110,-9.0
259,1700660036344,1700660036481,-137,-36.0
260,1700660036396,1700660036481,-85,16.0
261,1700660036595,1700660036705,-110,-9.0
262,1700660039675,1700660039786,-111,-10.0
263,1700660039926,1700660040009,-83,18.0
264,1700660040147,1700660040259,-112,-11.0
265,1700660039283,1700660039395,-112,-11.0
266,1700660039058,1700660039143,-85,16.0
267,1700660039452,1700660039559,-107,-6.0
268,1700660039647,1700660039730,-83,18.0
269,1700660039111,1700660039224,-113,-12.0
270,1700660039199,1700660039309,-110,-9.0
271,1700660039840,1700660039953,-113,-12.0
272,1700660039730,1700660039840,-110,-9.0
273,1700660040315,1700660040400,-85,16.0
274,1700660036538,1700660036646,-108,-7.0
275,1700660036462,1700660036564,-102,-1.0
276,1700660036423,1700660036538,-115,-14.0
277,1700660036538,1700660036646,-108,-7.0
278,1700660040287,1700660040400,-113,-12.0
279,1700660039730,1700660039840,-110,-9.0
280,1700660039840,1700660039926,-86,15.0
281,1700660039199,1700660039309,-110,-9.0
282,1700660039111,1700660039199,-88,13.0
283,1700660039647,1700660039757,-110,-9.0
284,1700660039169,1700660039251,-82,19.0
285,1700660039058,1700660039169,-111,-10.0
286,1700660038979,1700660039058,-79,22.0
287,1700660039757,1700660039868,-111,-10.0
288,1700660039868,1700660039953,-85,16.0
289,1700660036423,1700660036507,-84,17.0
290,1700660036507,1700660036595,-88,13.0
291,1700660036986,1700660037070,-84,17.0
292,1700660036986,1700660037099,-113,-12.0
293,1700660036507,1700660036627,-120,-19.0
294,1700660036423,1700660036507,-84,17.0
295,1700660039868,1700660039982,-114,-13.0
296,1700660039786,1700660039868,-82,19.0
297,1700660039001,1700660039087,-86,15.0
298,1700660039058,1700660039199,-141,-40.0
299,1700660039199,1700660039283,-84,17.0
