img_id,data_point_0,data_point_1,difference,difference_from_mean
414,1700597156232,1700597156312,-80,39.0
415,1700597156818,1700597156961,-143,-24.0
416,1700597156764,1700597156872,-108,11.0
417,1700597155949,1700597156090,-141,-22.0
418,1700597155780,1700597155897,-117,2.0
419,1700597152928,1700597153010,-82,37.0
420,1700597152674,1700597152784,-110,9.0
421,1700597153092,1700597153209,-117,2.0
422,1700597153265,1700597153372,-107,12.0
423,1700597152733,1700597152845,-112,7.0
424,1700597152845,1700597152957,-112,7.0
425,1700597156033,1700597156145,-112,7.0
426,1700597156653,1700597156791,-138,-19.0
427,1700597156905,1700597157017,-112,7.0
428,1700597156145,1700597156257,-112,7.0
429,1700597155949,1700597156063,-114,5.0
430,1700597153489,1700597153599,-110,9.0
431,1700597153372,1700597153489,-117,2.0
432,1700597153932,1700597154049,-117,2.0
437,1700597153905,1700597154049,-144,-25.0
438,1700597153345,1700597153457,-112,7.0
439,1700597153457,1700597153569,-112,7.0
440,1700597155922,1700597156033,-111,8.0
441,1700597156905,1700597157017,-112,7.0
442,1700597156117,1700597156232,-115,4.0
443,1700597156033,1700597156145,-112,7.0
444,1700597156653,1700597156764,-111,8.0
445,1700597152845,1700597152928,-83,36.0
446,1700597152704,1700597152845,-141,-22.0
447,1700597153291,1700597153404,-113,6.0
448,1700597152784,1700597152898,-114,5.0
449,1700597152674,1700597152815,-141,-22.0
450,1700597152589,1700597152704,-115,4.0
451,1700597156622,1700597156704,-82,37.0
452,1700597156145,1700597156257,-112,7.0
453,1700597156872,1700597156988,-116,3.0
454,1700597156622,1700597156734,-112,7.0
455,1700597156063,1700597156174,-111,8.0
456,1700597157101,1700597157211,-110,9.0
457,1700597153404,1700597153517,-113,6.0
458,1700597153489,1700597153599,-110,9.0
460,1700597150097,1700597150237,-140,-21.0
461,1700597150603,1700597150716,-113,6.0
462,1700597150603,1700597150716,-113,6.0
465,1700597153489,1700597153625,-136,-17.0
466,1700597153428,1700597153517,-89,30.0
467,1700597157124,1700597157211,-87,32.0
468,1700597156653,1700597156764,-111,8.0
469,1700597156090,1700597156204,-114,5.0
470,1700597156174,1700597156288,-114,5.0
471,1700597156872,1700597156988,-116,3.0
472,1700597156567,1700597156704,-137,-18.0
473,1700597152589,1700597152733,-144,-25.0
474,1700597152704,1700597152815,-111,8.0
475,1700597152784,1700597152928,-144,-25.0
